State,Date,Category,Total,week_start,lag_1,lag_7,lag_30,rolling_mean_7,rolling_std_7,month,week_of_year,quarter,is_holiday
Arizona,2021-02-14,Beverages,123255297,2021-02-14,126877371.0,117662825.0,135991553.0,121020943.85714285,3032909.965206899,2,6,1,False
Arizona,2021-02-21,Beverages,122351717,2021-02-21,123255297.0,119728725.0,132190421.0,121819868.42857143,2768114.5829873113,2,7,1,False
Arizona,2021-02-28,Beverages,124760494,2021-02-28,122351717.0,121976001.0,135907144.0,122194581.57142857,2633962.8183700885,2,8,1,False
Arizona,2021-03-07,Beverages,136194918,2021-03-07,124760494.0,123411183.0,139932969.0,122592366.28571428,2777275.6762273335,3,9,1,False
Arizona,2021-03-14,Beverages,150363246,2021-03-14,136194918.0,118460351.0,139367250.0,124418614.14285715,5542118.01893383,3,10,1,False
Arizona,2021-03-21,Beverages,144705321,2021-03-21,150363246.0,119030151.0,135396922.0,128976170.57142857,10051505.09892769,3,11,1,False
Arizona,2021-03-28,Beverages,125617568,2021-03-28,144705321.0,126877371.0,135895403.0,132644052.0,10430303.87139427,3,12,1,False
Arizona,2021-04-04,Beverages,140912772,2021-04-04,125617568.0,123255297.0,140717021.0,132464080.14285715,10538560.558446484,4,13,2,False
Arizona,2021-04-11,Beverages,138011956,2021-04-11,140912772.0,122351717.0,132210326.0,134986576.57142857,10138093.650104307,4,14,2,False
Arizona,2021-04-18,Beverages,134735709,2021-04-18,138011956.0,124760494.0,130208125.0,137223753.57142857,8733720.511408595,4,15,2,False
Arizona,2021-04-25,Beverages,139157806,2021-04-25,134735709.0,136194918.0,127220754.0,138648784.2857143,7276063.070956892,4,16,2,False
Arizona,2021-05-02,Beverages,144090339,2021-05-02,139157806.0,150363246.0,132505937.0,139072054.0,7206853.873600628,5,17,2,False
Arizona,2021-05-09,Beverages,152933491,2021-05-09,144090339.0,144705321.0,133872032.0,138175924.42857143,6043201.958598574,5,18,2,False
Arizona,2021-05-16,Beverages,147870671,2021-05-16,152933491.0,125617568.0,130530706.0,139351377.2857143,7756314.984527783,5,19,2,False
Arizona,2021-05-23,Beverages,146832911,2021-05-23,147870671.0,140912772.0,125675792.0,142530392.0,5785954.187177867,5,20,2,False
Arizona,2021-05-30,Beverages,149964412,2021-05-30,146832911.0,138011956.0,123994824.0,143376126.14285713,5918843.668331648,5,21,2,False
Arizona,2021-06-06,Beverages,153270396,2021-06-06,149964412.0,134735709.0,130904551.0,145083619.85714287,5848704.59790246,6,22,2,False
Arizona,2021-06-13,Beverages,152816611,2021-06-13,153270396.0,139157806.0,123016313.0,147731432.2857143,4634021.521348904,6,23,2,False
Arizona,2021-06-20,Beverages,154949376,2021-06-20,152816611.0,144090339.0,126324975.0,149682690.14285713,3295434.341977073,6,24,2,False
Arizona,2021-06-27,Beverages,147305127,2021-06-27,154949376.0,152933491.0,119295868.0,151233981.14285713,2819252.0477707614,6,25,2,False
Arizona,2021-07-04,Beverages,155493045,2021-07-04,147305127.0,147870671.0,118392564.0,150429929.14285713,3015657.676489973,7,26,3,False
Arizona,2021-07-11,Beverages,150801486,2021-07-11,155493045.0,146832911.0,120157853.0,151518839.7142857,3261125.898158876,7,27,3,False
Arizona,2021-07-18,Beverages,146199274,2021-07-18,150801486.0,149964412.0,123308776.0,152085779.0,2692617.479217831,7,28,3,False
Arizona,2021-07-25,Beverages,140495761,2021-07-25,146199274.0,153270396.0,117662825.0,151547902.14285713,3356803.002814119,7,29,3,False
Arizona,2021-08-01,Beverages,144662532,2021-08-01,140495761.0,152816611.0,119728725.0,149722954.2857143,4996379.843484163,8,30,3,False
Arizona,2021-08-08,Beverages,154347015,2021-08-08,144662532.0,154949376.0,121976001.0,148558085.85714287,5088999.528890816,8,31,3,False
Arizona,2021-08-15,Beverages,149953473,2021-08-15,154347015.0,147305127.0,123411183.0,148472034.2857143,4984213.510898721,8,32,3,False
Arizona,2021-08-22,Beverages,146415000,2021-08-22,149953473.0,155493045.0,118460351.0,148850369.42857143,4981791.358022352,8,33,3,False
Arizona,2021-08-29,Beverages,147911738,2021-08-29,146415000.0,150801486.0,119030151.0,147553505.85714287,4204769.665683112,8,34,3,False
Arizona,2021-09-05,Beverages,155366160,2021-09-05,147911738.0,146199274.0,126877371.0,147140684.7142857,4002617.3896945277,9,35,3,False
Arizona,2021-09-12,Beverages,149966653,2021-09-12,155366160.0,140495761.0,123255297.0,148450239.85714287,4883123.540984709,9,36,3,False
Arizona,2021-09-19,Beverages,148517047,2021-09-19,149966653.0,144662532.0,122351717.0,149803224.42857143,3647427.1322019966,9,37,3,False
Arizona,2021-09-26,Beverages,143876042,2021-09-26,148517047.0,154347015.0,124760494.0,150353869.42857143,3075969.930966782,9,38,3,False
Arizona,2021-10-03,Beverages,200820085,2021-10-03,143876042.0,149953473.0,136194918.0,148858016.14285713,3307677.959504461,10,39,4,False
Arizona,2021-10-10,Beverages,201963815,2021-10-10,200820085.0,146415000.0,150363246.0,156124675.0,18538806.37224244,10,40,4,False
Arizona,2021-10-17,Beverages,197141587,2021-10-17,201963815.0,147911738.0,144705321.0,164060220.0,23820610.038239896,10,41,4,False
Arizona,2021-10-24,Beverages,195856140,2021-10-24,197141587.0,155366160.0,125617568.0,171093055.57142857,25239787.68480536,10,42,4,False
Arizona,2021-10-31,Beverages,194283831,2021-10-31,195856140.0,149966653.0,140912772.0,176877338.42857143,25609701.80425558,10,43,4,False
Arizona,2021-11-07,Beverages,201120667,2021-11-07,194283831.0,148517047.0,138011956.0,183208363.85714287,23571246.400414508,11,44,4,False
Arizona,2021-11-14,Beverages,196009266,2021-11-14,201120667.0,143876042.0,134735709.0,190723166.7142857,19314254.18407805,11,45,4,False
Arizona,2021-11-21,Beverages,199577574,2021-11-21,196009266.0,200820085.0,139157806.0,198170770.14285713,2836121.009606785,11,46,4,False
Arizona,2021-11-28,Beverages,184063174,2021-11-28,199577574.0,201963815.0,144090339.0,197993268.57142857,2700390.3657780457,11,47,4,False
Arizona,2021-12-05,Beverages,186262764,2021-12-05,184063174.0,197141587.0,152933491.0,195436034.14285713,5120699.132818227,12,48,4,False
Arizona,2021-12-12,Beverages,187993597,2021-12-12,186262764.0,195856140.0,147870671.0,193881916.57142857,5950797.327687449,12,49,4,False
Arizona,2021-12-19,Beverages,191792532,2021-12-19,187993597.0,194283831.0,146832911.0,192758696.14285713,6208603.502487651,12,50,4,False
Arizona,2021-12-26,Beverages,187019454,2021-12-26,191792532.0,201120667.0,149964412.0,192402796.2857143,6182326.030340552,12,51,4,False
Arizona,2022-01-02,Beverages,182124831,2022-01-02,187019454.0,196009266.0,153270396.0,190388337.2857143,5238877.673610467,1,52,1,False
Arizona,2022-01-09,Beverages,187226998,2022-01-09,182124831.0,199577574.0,152816611.0,188404846.57142857,5362194.694349066,1,1,1,False
Arizona,2022-01-16,Beverages,190506028,2022-01-16,187226998.0,184063174.0,154949376.0,186640478.57142857,2829398.0068668746,1,2,1,False
Arizona,2022-01-23,Beverages,184460687,2022-01-23,190506028.0,186262764.0,147305127.0,187560886.2857143,2888607.488937978,1,3,1,False
Arizona,2022-01-30,Beverages,184840307,2022-01-30,184460687.0,187993597.0,155493045.0,187303446.7142857,3067585.3879826902,1,4,1,False
Arizona,2022-02-06,Beverages,191822690,2022-02-06,184840307.0,191792532.0,150801486.0,186852976.7142857,3163200.189610766,2,5,1,False
Arizona,2022-02-13,Beverages,193758115,2022-02-13,191822690.0,187019454.0,146199274.0,186857285.0,3169938.3019947107,2,6,1,False
Arizona,2022-02-20,Beverages,186140486,2022-02-20,193758115.0,182124831.0,140495761.0,187819950.85714287,3990124.217650183,2,7,1,False
Arizona,2022-02-27,Beverages,191804856,2022-02-27,186140486.0,187226998.0,144662532.0,188393615.85714287,3370676.2822811473,2,8,1,False
Arizona,2022-03-06,Beverages,204336119,2022-03-06,191804856.0,190506028.0,154347015.0,189047595.57142857,3521605.6812661593,3,9,1,False
Arizona,2022-03-13,Beverages,199341790,2022-03-13,204336119.0,184460687.0,149953473.0,191023322.85714287,6448691.798064138,3,10,1,False
Arizona,2022-03-20,Beverages,203135958,2022-03-20,199341790.0,184840307.0,146415000.0,193149194.7142857,6387406.912794761,3,11,1,False
Arizona,2022-03-27,Beverages,204330837,2022-03-27,203135958.0,191822690.0,147911738.0,195762859.14285713,6192990.3133341065,3,12,1,False
Arizona,2022-04-03,Beverages,216587578,2022-04-03,204330837.0,193758115.0,155366160.0,197549737.2857143,6590108.175478622,4,13,2,False
Arizona,2022-04-10,Beverages,219518921,2022-04-10,216587578.0,186140486.0,149966653.0,200811089.14285713,9083853.401219526,4,14,2,False
Arizona,2022-04-17,Beverages,217866947,2022-04-17,219518921.0,191804856.0,148517047.0,205579437.0,8889891.012643963,4,15,2,False
Arizona,2022-04-24,Beverages,207194456,2022-04-24,217866947.0,204336119.0,143876042.0,209302592.85714287,7722154.853178812,4,16,2,False
Arizona,2022-05-01,Beverages,210346537,2022-05-01,207194456.0,199341790.0,200820085.0,209710926.7142857,7521710.97269999,5,17,2,False
Arizona,2022-05-08,Beverages,219329549,2022-05-08,210346537.0,203135958.0,201963815.0,211283033.42857143,6229163.200920206,5,18,2,False
Arizona,2022-05-15,Beverages,215137302,2022-05-15,219329549.0,204330837.0,197141587.0,213596403.57142857,5763519.809521884,5,19,2,False
Arizona,2022-05-22,Beverages,215304100,2022-05-22,215137302.0,216587578.0,195856140.0,215140184.2857143,4348529.4063338805,5,20,2,False
Arizona,2022-05-29,Beverages,219462134,2022-05-29,215304100.0,219518921.0,194283831.0,214956830.2857143,4310527.726330989,5,21,2,False
Arizona,2022-06-05,Beverages,221466462,2022-06-05,219462134.0,217866947.0,201120667.0,214948717.85714287,4301979.181532627,6,22,2,False
Arizona,2022-06-12,Beverages,228960137,2022-06-12,221466462.0,207194456.0,196009266.0,215462934.2857143,4805698.578354948,6,23,2,False
Arizona,2022-06-19,Beverages,224705587,2022-06-19,228960137.0,210346537.0,199577574.0,218572317.2857143,5448355.993802024,6,24,2,False
Arizona,2022-06-26,Beverages,215666630,2022-06-26,224705587.0,219329549.0,184063174.0,220623610.14285713,4602654.523290416,6,25,2,False
Arizona,2022-07-03,Beverages,230278334,2022-07-03,215666630.0,215137302.0,186262764.0,220100336.0,4917481.174639069,7,26,3,False
Arizona,2022-07-10,Beverages,220195810,2022-07-10,230278334.0,215304100.0,187993597.0,222263340.57142857,5548245.064769943,7,27,3,False
Arizona,2022-07-17,Beverages,218623208,2022-07-17,220195810.0,219462134.0,191792532.0,222962156.2857143,4897614.7635682775,7,28,3,False
Arizona,2022-07-24,Beverages,213178650,2022-07-24,218623208.0,221466462.0,187019454.0,222842309.7142857,4991166.288369278,7,29,3,False
Arizona,2022-07-31,Beverages,211959851,2022-07-31,213178650.0,228960137.0,182124831.0,221658336.57142857,6048175.660556453,7,30,3,False
Arizona,2022-08-07,Beverages,225961035,2022-08-07,211959851.0,224705587.0,187226998.0,219229724.2857143,6041762.174196948,8,31,3,False
Arizona,2022-08-14,Beverages,220700930,2022-08-14,225961035.0,215666630.0,190506028.0,219409074.0,6217722.807925187,8,32,3,False
Arizona,2022-08-21,Beverages,215522849,2022-08-21,220700930.0,230278334.0,184460687.0,220128259.7142857,6031618.434828279,8,33,3,False
Arizona,2022-08-28,Beverages,222686060,2022-08-28,215522849.0,220195810.0,184840307.0,218020333.2857143,4499924.914411263,8,34,3,False
Arizona,2022-09-04,Beverages,232958487,2022-09-04,222686060.0,218623208.0,191822690.0,218376083.2857143,4749370.936508691,9,35,3,False
Arizona,2022-09-11,Beverages,226231108,2022-09-11,232958487.0,213178650.0,193758115.0,220423980.2857143,6980830.104667371,9,36,3,False
Arizona,2022-09-18,Beverages,218387231,2022-09-18,226231108.0,211959851.0,186140486.0,222288617.14285713,6524828.94936649,9,37,3,False
Arizona,2022-09-25,Beverages,211204050,2022-09-25,218387231.0,225961035.0,191804856.0,223206814.2857143,5353897.80012422,9,38,3,False
Arizona,2022-10-02,Beverages,214133475,2022-10-02,211204050.0,220700930.0,204336119.0,221098673.57142857,6611898.035641519,10,39,4,False
Arizona,2022-10-09,Beverages,218976019,2022-10-09,214133475.0,215522849.0,199341790.0,220160465.7142857,7053008.706972693,10,40,4,False
Arizona,2022-10-16,Beverages,211117837,2022-10-16,218976019.0,222686060.0,203135958.0,220653775.7142857,6828579.277901366,10,41,4,False
Arizona,2022-10-23,Beverages,206019098,2022-10-23,211117837.0,232958487.0,204330837.0,219001172.42857143,7503263.376568384,10,42,4,False
Arizona,2022-10-30,Beverages,203716151,2022-10-30,206019098.0,226231108.0,216587578.0,215152688.2857143,6142876.758902711,10,43,4,False
Arizona,2022-11-06,Beverages,212352076,2022-11-06,203716151.0,218387231.0,219518921.0,211936265.85714287,5342416.964713533,11,44,4,False
Arizona,2022-11-13,Beverages,209536787,2022-11-13,212352076.0,211204050.0,217866947.0,211074100.85714287,4677370.7596711125,11,45,4,False
Arizona,2022-11-20,Beverages,206468807,2022-11-20,209536787.0,214133475.0,207194456.0,210835920.42857143,4707045.14931361,11,46,4,False
Arizona,2022-11-27,Beverages,200179530,2022-11-27,206468807.0,218976019.0,210346537.0,209740967.85714287,4704090.679921232,11,47,4,False
Arizona,2022-12-04,Beverages,195652307,2022-12-04,200179530.0,211117837.0,219329549.0,207055755.14285713,3974231.945789618,12,48,4,False
Arizona,2022-12-11,Beverages,200138362,2022-12-11,195652307.0,206019098.0,215137302.0,204846393.7142857,5208932.0538425,12,49,4,False
Arizona,2022-12-18,Beverages,204225387,2022-12-18,200138362.0,203716151.0,215304100.0,204006288.57142857,5421922.467623433,12,50,4,False
Arizona,2022-12-25,Beverages,206642210,2022-12-25,204225387.0,212352076.0,219462134.0,204079036.57142857,5420957.758353333,12,51,4,False
Arizona,2023-01-01,Beverages,188408490,2023-01-01,206642210.0,209536787.0,221466462.0,203263341.42857143,4458966.052487179,1,52,1,False
Arizona,2023-01-08,Beverages,194629091,2023-01-08,188408490.0,206468807.0,228960137.0,200245013.2857143,6055870.893865208,1,1,1,False
Arizona,2023-01-15,Beverages,199308521,2023-01-15,194629091.0,200179530.0,224705587.0,198553625.2857143,5725786.625153935,1,2,1,False
Arizona,2023-01-22,Beverages,191351464,2023-01-22,199308521.0,195652307.0,215666630.0,198429195.42857143,5698500.41942881,1,3,1,False
Arizona,2023-01-29,Beverages,193432652,2023-01-29,191351464.0,200138362.0,230278334.0,197814789.2857143,6176580.858177155,1,4,1,False
Arizona,2023-02-05,Beverages,203668153,2023-02-05,193432652.0,204225387.0,220195810.0,196856830.7142857,6261348.580702594,2,5,1,False
Arizona,2023-02-12,Beverages,210784001,2023-02-12,203668153.0,206642210.0,218623208.0,196777225.85714287,6170037.431637189,2,6,1,False
Arizona,2023-02-19,Beverages,200168687,2023-02-19,210784001.0,188408490.0,213178650.0,197368910.2857143,7200265.251832924,2,7,1,False
Arizona,2023-02-26,Beverages,201565059,2023-02-26,200168687.0,194629091.0,211959851.0,199048938.42857143,6218622.882748917,2,8,1,False
Arizona,2023-03-05,Beverages,216243765,2023-03-05,201565059.0,199308521.0,225961035.0,200039791.0,5983574.942109781,3,9,1,False
Arizona,2023-03-12,Beverages,235892871,2023-03-12,216243765.0,191351464.0,220700930.0,202459111.57142857,8208744.614332417,3,10,1,False
Arizona,2023-03-19,Beverages,227766017,2023-03-19,235892871.0,193432652.0,215522849.0,208822169.7142857,12998358.6296456,3,11,1,False
Arizona,2023-03-26,Beverages,207113292,2023-03-26,227766017.0,203668153.0,222686060.0,213726936.14285713,12741026.242185581,3,12,1,False
Arizona,2023-04-02,Beverages,215603138,2023-04-02,207113292.0,210784001.0,232958487.0,214219098.85714287,12405078.738164466,4,13,2,False
Arizona,2023-04-09,Beverages,229352435,2023-04-09,215603138.0,200168687.0,226231108.0,214907547.0,12328826.793004904,4,14,2,False
Arizona,2023-04-16,Beverages,223021337,2023-04-16,229352435.0,201565059.0,218387231.0,219076653.85714287,11549585.162447674,4,15,2,False
Arizona,2023-04-23,Beverages,220557323,2023-04-23,223021337.0,216243765.0,211204050.0,222141836.42857143,9078133.723056898,4,16,2,False
Arizona,2023-04-30,Beverages,231156458,2023-04-30,220557323.0,235892871.0,214133475.0,222758059.0,8798968.346037148,4,17,2,False
Arizona,2023-05-07,Beverages,240505460,2023-05-07,231156458.0,227766017.0,218976019.0,222081428.57142857,7898986.607802676,5,18,2,False
Arkansas,2020-05-03,Beverages,65718902,2020-05-03,63303777.0,69299262.0,67349815.0,64122233.571428575,2796808.7398971096,5,18,2,False
Arkansas,2020-05-10,Beverages,66725736,2020-05-10,65718902.0,66672578.0,63679443.0,63610753.571428575,2023837.1645647518,5,19,2,False
Arkansas,2020-05-17,Beverages,67059259,2020-05-17,66725736.0,59930918.0,59248421.0,63618347.571428575,2035378.557200266,5,20,2,False
Arkansas,2020-05-24,Beverages,69534675,2020-05-24,67059259.0,63610285.0,57654430.0,64636682.0,1689592.5398029238,5,21,2,False
Arkansas,2020-05-31,Beverages,67420353,2020-05-31,69534675.0,63528109.0,58551067.0,65483023.428571425,2327041.303099859,5,22,2,False
Arkansas,2020-06-07,Beverages,70882885,2020-06-07,67420353.0,62510706.0,59494648.0,66039058.28571428,2257469.528132204,6,23,2,False
Arkansas,2020-06-14,Beverages,70697390,2020-06-14,70882885.0,63303777.0,58265259.0,67235083.85714285,2288893.304211897,6,24,2,False
Arkansas,2020-06-21,Beverages,70943346,2020-06-21,70697390.0,65718902.0,59690104.0,68291314.28571428,1904740.6685361185,6,25,2,False
Arkansas,2020-06-28,Beverages,69082980,2020-06-28,70943346.0,66725736.0,58049432.0,69037663.42857143,1769300.3881762945,6,26,2,False
Arkansas,2020-07-05,Beverages,76591713,2020-07-05,69082980.0,67059259.0,59101265.0,69374412.57142857,1501247.6861105135,7,27,3,False
Arkansas,2020-07-12,Beverages,71426615,2020-07-12,76591713.0,69534675.0,58035927.0,70736191.71428572,2659876.5998465167,7,28,3,False
Arkansas,2020-07-19,Beverages,71755452,2020-07-19,71426615.0,67420353.0,61147230.0,71006468.85714285,2619877.2720974274,7,29,3,False
Arkansas,2020-07-26,Beverages,70313071,2020-07-26,71755452.0,70882885.0,58290655.0,71625768.71428572,2173289.838733647,7,30,3,False
Arkansas,2020-08-02,Beverages,70280652,2020-08-02,70313071.0,70697390.0,56942259.0,71544366.71428572,2209952.686594785,8,31,3,False
Arkansas,2020-08-09,Beverages,71170812,2020-08-09,70280652.0,70943346.0,57854514.0,71484832.71428572,2237410.217939502,8,32,3,False
Arkansas,2020-08-16,Beverages,72517548,2020-08-16,71170812.0,69082980.0,56718756.0,71517327.85714285,2230952.4228284215,8,33,3,False
Arkansas,2020-08-23,Beverages,70270227,2020-08-23,72517548.0,76591713.0,55036034.0,72007980.42857143,2008170.8882222127,8,34,3,False
